split_source,source_row_id,review_text,review_text_clean
train,3779,"Amazing Quality, Great content and good price.
National Geographic is really worth the try. Go ahead give it a go","Amazing Quality, Great content and good price. National Geographic is really worth the try. Go ahead give it a go"
train,3786,Good information about new books and authors.  I am definitely going to try and read a few books I learned about in the magazine.,Good information about new books and authors. I am definitely going to try and read a few books I learned about in the magazine.
train,3787,Wasn't what I expected.  I receive this publication for free at my local independent bookstore. I plan on unsubscribing as soon as I can.,Wasn't what I expected. I receive this publication for free at my local independent bookstore. I plan on unsubscribing as soon as I can.
train,3790,The best general archaeology magazine I have read. I  highly recommend it!,The best general archaeology magazine I have read. I highly recommend it!
train,3791,"I have never been able to use with Kindle....
AFTER MANY MANY attempts.
This has never been all access at all.",I have never been able to use with Kindle.... AFTER MANY MANY attempts. This has never been all access at all.
train,3794,"Not impressed with this magazine, it wants to be allure, but very thin and nothing to read about.  Boring, boring , and Boring!","Not impressed with this magazine, it wants to be allure, but very thin and nothing to read about. Boring, boring , and Boring!"
train,3795,I've deleted and reloaded twice and still haven't finished the first issue  and I have to reload the magazine each time i reload the app,I've deleted and reloaded twice and still haven't finished the first issue and I have to reload the magazine each time i reload the app
train,3801,I do not have a pad and wanted to read my Wired on line via my Mac.  Can't do it.,I do not have a pad and wanted to read my Wired on line via my Mac. Can't do it.
train,3807,I love the articles in this magazine.  They're very insightful and ahead of their time.  I've had a subscription now for years,I love the articles in this magazine. They're very insightful and ahead of their time. I've had a subscription now for years
train,3810,Not really worth it. There are other magazines with more information. Didn't have enough information to bother reading.  I don't really care about what celebrities are wearing.,Not really worth it. There are other magazines with more information. Didn't have enough information to bother reading. I don't really care about what celebrities are wearing.
train,3813,"When I tried to get service from Vogue it
took them two days to say: ""sorry we can help""
DON'T DO IT.  I WASTED 20.00...","When I tried to get service from Vogue it took them two days to say: ""sorry we can help"" DON'T DO IT. I WASTED 20.00..."
train,3818,"I love twist magazine 'cause it has all the latest info on celebs, tv, fashion, and so much more.

P.S.did i mention thatI LOVE it??!oh yeah i did mention it!! LOL!!!!!","I love twist magazine 'cause it has all the latest info on celebs, tv, fashion, and so much more. P.S.did i mention thatI LOVE it??!oh yeah i did mention it!! LOL!!!!!"
train,3820,My 10 year old daughter loves this magazine!  There were no problems with the subscription.  Perfect tween/teen magazine!,My 10 year old daughter loves this magazine! There were no problems with the subscription. Perfect tween/teen magazine!
train,3823,Favorite pet magazine that I get.  originally sread it at the dentist office and ordered it ever year since.  Fun and informative.,Favorite pet magazine that I get. originally sread it at the dentist office and ordered it ever year since. Fun and informative.
train,3824,I have orderd this but have not received any issues yet - how do you rate something they have not sent you?  It must be 6+ weeks since ordered,I have orderd this but have not received any issues yet - how do you rate something they have not sent you? It must be 6+ weeks since ordered
